Sample,Amplicon,Cycle,Cycle Type,Cycle Size (bp),Cycle Breakpoint Count,Cycle Chromosome Count,Cycle Regions List,Cycle Paired Ends List,Cycle TPR,Cycle TP BEs,Cycle FPR,Cycle FP BEs,Cycle PFNR,Cycle PFN BEs,Cycle MEB,Cycle Mapping Error Breakends,Cycle Unmappable Reasons,Small Deletions Count,Cycle Genes Info,Cycle Genes List,Cycle ESB,Cycle Type Boolean,Cycle Cluster Assignment,Selection Score,Confidence
CURTIS_H000807_T01_01_WG01,1,4,linear,724355,2,1,"[('8', 130086501, 129471264), ('8', 129465155, 129356035)]","[('8', 129471264, '8', 129465155), ('8', 129356035, '8', 130086501)]",0.0,[],1.0,"[('8', 129471264, '8', 129465155), ('8', 129356035, '8', 130086501)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000807_T01_01_WG01,1,5,linear,250465,1,1,"[('8', 105058381, 104807915)]","[('8', 104807915, '8', 105058381)]",0.0,[],1.0,"[('8', 104807915, '8', 105058381)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000807_T01_01_WG01,1,6,linear,1305422,3,2,"[('8', 125828783, 125693062), ('11', 71279941, 70696569), ('11', 70375032, 69788700)]","[('8', 125693062, '11', 71279941), ('11', 70696569, '11', 70375032), ('11', 69788700, '8', 125828783)]",0.3333333333333333,"[('11', 70696569, '11', 70375032)]",0.6666666666666666,"[('8', 125693062, '11', 71279941), ('11', 69788700, '8', 125828783)]",0.25,"[('11', 71279941, '8', 71279944)]",0.0,[],[],0,"{'11': {'FADD': {'type': [''], 'loc': ('70049269', '70053496')}}}",['FADD'],0.0,0,0,1.125,medium
CURTIS_H000807_T01_01_WG01,1,7,linear,2301806,1,1,"[('14', 54176399, 51874592)]","[('14', 51874592, '14', 54176399)]",0.0,[],1.0,"[('14', 51874592, '14', 54176399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000813_T01_01_WG01,2,1,linear,103685,1,1,"[('4', 75426213, 75322527)]","[('4', 75322527, '4', 75426213)]",0.0,[],1.0,"[('4', 75322527, '4', 75426213)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000814_T01_01_WG01,2,1,linear,66898,1,1,"[('17', 34339499, 34272600)]","[('17', 34272600, '17', 34339499)]",0.0,[],1.0,"[('17', 34272600, '17', 34339499)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000814_T01_01_WG01,3,1,linear,1339627,1,1,"[('1', 151187807, 149848179)]","[('1', 149848179, '1', 151187807)]",0.0,[],1.0,"[('1', 149848179, '1', 151187807)]",0.0,[],0.0,[],[],0,"{'1': {'ARNT': {'type': ['oncogene', ' TSG', ' fusion'], 'loc': ('150782181', '150849244')}, 'MLLT11': {'type': ['fusion'], 'loc': ('151030234', '151040970')}, 'SETDB1': {'type': ['oncogene'], 'loc': ('150898739', '150937213')}}}","['ARNT', 'MLLT11', 'SETDB1']",0.0,0,0,1.5,medium
CURTIS_H000814_T01_01_WG01,5,1,linear,397022,1,1,"[('11', 50773923, 50376900)]","[('11', 50376900, '11', 50773923)]",0.0,[],1.0,"[('11', 50376900, '11', 50773923)]",0.0,[],1.0,"[('11', 50773923)]",['High_Signal_Region'],0,{},[],0.0,0,1,2.0625,low
CURTIS_H000815_T01_01_WG01,2,1,linear,20511,1,1,"[('21', 43240408, 43219896)]","[('21', 43219896, '21', 43240408)]",0.0,[],1.0,"[('21', 43219896, '21', 43240408)]",0.5,"[('21', 43240408, '21', 44082350)]",0.0,[],[],0,{},[],0.0,0,0,1.75,medium
CURTIS_H000815_T01_01_WG01,1,1,linear,475042,1,1,"[('6', 107307813, 106832770)]","[('6', 106832770, '6', 107307813)]",0.0,[],1.0,"[('6', 106832770, '6', 107307813)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000815_T01_01_WG01,1,3,circular,9176855,4,2,"[('3', 84382257, 87083773), ('3', 87082262, 84578522), ('6', 132808534, 130497324), ('6', 108137482, 106477091)]","[('3', 87083773, '3', 87082262), ('3', 84578522, '6', 132808534), ('6', 130497324, '6', 108137482), ('6', 106477091, '3', 84382257)]",0.3333333333333333,"[('6', 130497324, '6', 108137482)]",0.6666666666666666,"[('3', 84578522, '6', 132808534), ('6', 106477091, '3', 84382257)]",0.0,[],0.0,[],[],1,"{'6': {'PRDM1': {'type': ['TSG'], 'loc': ('106534195', '106557814')}}}",['PRDM1'],1.0,1,0,1.375,medium
CURTIS_H000815_T01_01_WG01,1,4,linear,3144155,2,1,"[('6', 132811799, 130497324), ('6', 108137482, 107307800)]","[('6', 130497324, '6', 108137482), ('6', 107307800, '6', 132811799)]",0.5,"[('6', 130497324, '6', 108137482)]",0.5,"[('6', 107307800, '6', 132811799)]",0.0,[],0.0,[],[],0,{},[],1.0,0,2,0.875,high
CURTIS_H000815_T01_01_WG01,1,5,linear,3261241,2,1,"[('6', 106957199, 105263068), ('6', 105265656, 106832766)]","[('6', 105263068, '6', 105265656), ('6', 106832766, '6', 106957199)]",0.5,"[('6', 105263068, '6', 105265656)]",0.5,"[('6', 106832766, '6', 106957199)]",0.0,[],0.0,[],[],0,"{'6': {'PRDM1': {'type': ['TSG'], 'loc': ('106534195', '106557814')}}}","['PRDM1', 'PRDM1']",1.0,0,2,0.875,high
CURTIS_H000815_T01_01_WG01,1,6,linear,5429917,7,2,"[('6', 106832745, 106313415), ('6', 135278031, 135279678), ('6', 133899531, 133347881), ('6', 133341838, 130502400), ('12', 96156571, 96233597), ('12', 96236325, 96340350), ('12', 96342948, 97679748)]","[('6', 106313415, '6', 135278031), ('6', 135279678, '12', 96156571), ('12', 96233597, '12', 96236325), ('12', 96340350, '12', 96342948), ('12', 97679748, '6', 133899531), ('6', 133347881, '6', 133341838), ('6', 130502400, '6', 106832745)]",0.1428571428571428,"[('6', 106313415, '6', 135278031)]",0.8571428571428571,"[('6', 135279678, '12', 96156571), ('12', 96233597, '12', 96236325), ('12', 96340350, '12', 96342948), ('12', 97679748, '6', 133899531), ('6', 133347881, '6', 133341838), ('6', 130502400, '6', 106832745)]",0.0,[],1.0,"[('6', 133347881), ('6', 133341838)]","['Low_Mappability', 'Low_Mappability']",0,"{'6': {'PRDM1': {'type': ['TSG'], 'loc': ('106534195', '106557814')}}}",['PRDM1'],1.0,0,1,1.9375,medium
CURTIS_H000815_T01_01_WG01,1,7,linear,826598,1,1,"[('6', 108134399, 107307800)]","[('6', 107307800, '6', 108134399)]",0.0,[],1.0,"[('6', 107307800, '6', 108134399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000815_T01_01_WG01,1,8,linear,334798,1,1,"[('6', 107304899, 106970100)]","[('6', 106970100, '6', 107304899)]",0.0,[],1.0,"[('6', 106970100, '6', 107304899)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000815_T01_01_WG01,1,9,circular,8503208,3,1,"[('6', 105244127, 108137482), ('6', 130497324, 133341838), ('6', 133347881, 136113217)]","[('6', 108137482, '6', 130497324), ('6', 133341838, '6', 133347881), ('6', 136113217, '6', 105244127)]",0.6666666666666666,"[('6', 108137482, '6', 130497324), ('6', 136113217, '6', 105244127)]",0.3333333333333333,"[('6', 133341838, '6', 133347881)]",0.0,[],1.0,"[('6', 133341838), ('6', 133347881)]","['Low_Mappability', 'Low_Mappability']",0,"{'6': {'MYB': {'type': ['oncogene', ' fusion'], 'loc': ('135502453', '135540311')}, 'PRDM1': {'type': ['TSG'], 'loc': ('106534195', '106557814')}, 'SGK1': {'type': ['oncogene'], 'loc': ('134490384', '134639250')}}}","['MYB', 'PRDM1', 'SGK1']",1.0,1,1,1.4375,medium
CURTIS_H000818_T01_01_WG01,1,1,linear,818425,1,1,"[('11', 70599926, 69781500)]","[('11', 69781500, '11', 70599926)]",0.0,[],1.0,"[('11', 69781500, '11', 70599926)]",0.0,[],0.0,[],[],0,"{'11': {'FADD': {'type': [''], 'loc': ('70049269', '70053496')}}}",['FADD'],0.0,0,0,1.5,medium
CURTIS_H000818_T01_01_WG01,1,2,linear,572710,2,1,"[('11', 69713099, 69401408), ('11', 69400821, 69139800)]","[('11', 69401408, '11', 69400821), ('11', 69139800, '11', 69713099)]",0.0,[],1.0,"[('11', 69139800, '11', 69713099)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000818_T01_01_WG01,2,1,circular,383346,2,1,"[('8', 39001889, 39197183), ('8', 39188704, 39000652)]","[('8', 39197183, '8', 39188704), ('8', 39000652, '8', 39001889)]",0.0,[],1.0,"[('8', 39197183, '8', 39188704)]",0.0,[],0.0,[],[],1,{},[],0.0,1,0,1.5,medium
CURTIS_H000818_T01_01_WG01,2,2,circular,1191426,2,1,"[('8', 38714966, 39461283), ('8', 37249265, 37694372)]","[('8', 39461283, '8', 37249265), ('8', 37694372, '8', 38714966)]",1.0,"[('8', 39461283, '8', 37249265), ('8', 37694372, '8', 38714966)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H000818_T01_01_WG01,2,3,circular,168385,2,1,"[('8', 39001889, 39087270), ('8', 39083656, 39000652)]","[('8', 39087270, '8', 39083656), ('8', 39000652, '8', 39001889)]",0.0,[],1.0,"[('8', 39087270, '8', 39083656)]",0.0,[],0.0,[],[],1,{},[],0.0,1,0,1.5,medium
CURTIS_H000818_T01_01_WG01,2,4,circular,148966,2,1,"[('8', 37350159, 37429299), ('8', 37439862, 37370036)]","[('8', 37429299, '8', 37439862), ('8', 37370036, '8', 37350159)]",0.0,[],1.0,"[('8', 37429299, '8', 37439862), ('8', 37370036, '8', 37350159)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.5,medium
CURTIS_H000818_T01_01_WG01,5,1,linear,20531,1,1,"[('17', 25483394, 25462862)]","[('17', 25462862, '17', 25483394)]",0.0,[],1.0,"[('17', 25462862, '17', 25483394)]",0.5,"[('17', 25462862, '17', 27776183)]",0.0,[],[],0,{},[],0.0,0,0,1.75,medium
CURTIS_H000819_T01_01_WG01,1,1,circular,1306,1,1,"[('20', 47131528, 47132833)]","[('20', 47132833, '20', 47131528)]",0.0,[],1.0,"[('20', 47132833, '20', 47131528)]",0.0,[],1.0,"[('20', 47132833), ('20', 47131528)]","['High_Signal_Region', 'High_Signal_Region']",0,{},[],0.0,1,1,2.0625,low
CURTIS_H000819_T01_01_WG01,1,2,circular,851,2,1,"[('20', 46523576, 46524034), ('20', 47132307, 47131914)]","[('20', 46524034, '20', 47132307), ('20', 47131914, '20', 46523576)]",0.0,[],1.0,"[('20', 46524034, '20', 47132307), ('20', 47131914, '20', 46523576)]",0.0,[],1.0,"[('20', 46524034), ('20', 47132307), ('20', 47131914), ('20', 46523576)]","['High_Signal_Region', 'High_Signal_Region', 'High_Signal_Region', 'High_Signal_Region']",0,{},[],0.0,1,1,2.0625,low
CURTIS_H000819_T01_01_WG01,1,3,circular,1030,1,1,"[('20', 46523577, 46524606)]","[('20', 46524606, '20', 46523577)]",0.0,[],1.0,"[('20', 46524606, '20', 46523577)]",0.0,[],1.0,"[('20', 46524606), ('20', 46523577)]","['High_Signal_Region', 'High_Signal_Region']",0,{},[],0.0,1,1,2.0625,low
CURTIS_H000821_T01_01_WG01,1,1,circular,1630,1,1,"[('17', 37687130, 37688759)]","[('17', 37688759, '17', 37687130)]",1.0,"[('17', 37688759, '17', 37687130)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,2,0.5,high
CURTIS_H000821_T01_01_WG01,1,2,linear,456598,1,1,"[('17', 38136899, 37680300)]","[('17', 37680300, '17', 38136899)]",0.0,[],1.0,"[('17', 37680300, '17', 38136899)]",0.0,[],0.0,[],[],0,"{'17': {'ERBB2': {'type': ['oncogene', ' fusion'], 'loc': ('37844167', '37886679')}, 'IKZF3': {'type': ['oncogene', ' TSG', ' fusion'], 'loc': ('37921198', '38020441')}}}","['ERBB2', 'IKZF3']",0.0,0,0,1.5,medium
CURTIS_H000821_T01_01_WG01,1,3,linear,223798,1,1,"[('17', 38136899, 37913100)]","[('17', 37913100, '17', 38136899)]",0.0,[],1.0,"[('17', 37913100, '17', 38136899)]",0.0,[],0.0,[],[],0,"{'17': {'IKZF3': {'type': ['oncogene', ' TSG', ' fusion'], 'loc': ('37921198', '38020441')}}}",['IKZF3'],0.0,0,0,1.5,medium
CURTIS_H000824_T01_01_WG01,1,1,linear,210472,1,1,"[('17', 65851615, 65641142)]","[('17', 65641142, '17', 65851615)]",0.0,[],1.0,"[('17', 65641142, '17', 65851615)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000824_T01_01_WG01,1,2,linear,420472,1,1,"[('17', 59194000, 58773527)]","[('17', 58773527, '17', 59194000)]",0.0,[],1.0,"[('17', 58773527, '17', 59194000)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000824_T01_01_WG01,1,3,linear,20472,1,1,"[('17', 63074701, 63054228)]","[('17', 63054228, '17', 63074701)]",0.0,[],1.0,"[('17', 63054228, '17', 63074701)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000825_T01_01_WG01,1,1,linear,578998,1,1,"[('11', 69718799, 69139800)]","[('11', 69139800, '11', 69718799)]",0.0,[],1.0,"[('11', 69139800, '11', 69718799)]",0.0,[],0.0,[],[],0,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000830_T01_01_WG01,1,1,linear,569098,1,1,"[('11', 69713099, 69144000)]","[('11', 69144000, '11', 69713099)]",0.0,[],1.0,"[('11', 69144000, '11', 69713099)]",0.0,[],0.0,[],[],0,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H000833_T01_01_WG01,3,1,circular,3187265,7,1,"[('19', 29207069, 30388818), ('19', 30393093, 30632035), ('19', 30634833, 30958798), ('19', 30960940, 30962255), ('19', 30959520, 30634833), ('19', 30632035, 30393093), ('19', 30388818, 29511154)]","[('19', 30388818, '19', 30393093), ('19', 30632035, '19', 30634833), ('19', 30958798, '19', 30960940), ('19', 30962255, '19', 30959520), ('19', 30634833, '19', 30632035), ('19', 30393093, '19', 30388818), ('19', 29511154, '19', 29207069)]",0.2857142857142857,"[('19', 30958798, '19', 30960940), ('19', 29511154, '19', 29207069)]",0.7142857142857143,"[('19', 30388818, '19', 30393093), ('19', 30632035, '19', 30634833), ('19', 30962255, '19', 30959520), ('19', 30634833, '19', 30632035), ('19', 30393093, '19', 30388818)]",0.0,[],0.0,[],[],0,"{'19': {'CCNE1': {'type': ['oncogene'], 'loc': ('30302805', '30315215')}}}","['CCNE1', 'CCNE1']",1.0,1,0,1.375,medium
CURTIS_H000833_T01_01_WG01,3,2,linear,4704986,7,1,"[('19', 28600250, 30388818), ('19', 30393093, 30632035), ('19', 30634833, 30959520), ('19', 30962255, 30960940), ('19', 30958798, 30634833), ('19', 30632035, 30393093), ('19', 30388818, 28600250)]","[('19', 30388818, '19', 30393093), ('19', 30632035, '19', 30634833), ('19', 30959520, '19', 30962255), ('19', 30960940, '19', 30958798), ('19', 30634833, '19', 30632035), ('19', 30393093, '19', 30388818), ('19', 28600250, '19', 28600250)]",0.1666666666666666,"[('19', 30960940, '19', 30958798)]",0.8333333333333334,"[('19', 30388818, '19', 30393093), ('19', 30632035, '19', 30634833), ('19', 30959520, '19', 30962255), ('19', 30634833, '19', 30632035), ('19', 30393093, '19', 30388818)]",0.0,[],0.0,[],[],1,"{'19': {'CCNE1': {'type': ['oncogene'], 'loc': ('30302805', '30315215')}}}","['CCNE1', 'CCNE1']",1.0,0,0,1.375,medium
CURTIS_H000833_T01_01_WG01,3,3,linear,279898,1,1,"[('19', 30951899, 30672000)]","[('19', 30672000, '19', 30951899)]",0.0,[],1.0,"[('19', 30672000, '19', 30951899)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H000833_T01_01_WG01,2,1,linear,140246,1,1,"[('3', 74586684, 74446437)]","[('3', 74446437, '3', 74586684)]",0.0,[],1.0,"[('3', 74446437, '3', 74586684)]",0.5,"[('3', 74446437, '3', 88902216)]",0.0,[],[],0,{},[],0.0,0,0,1.75,medium
CURTIS_H000834_T01_01_WG01,1,1,circular,38928,2,1,"[('1', 39056566, 39080030), ('1', 39070079, 39054615)]","[('1', 39080030, '1', 39070079), ('1', 39054615, '1', 39056566)]",1.0,"[('1', 39080030, '1', 39070079)]",0.0,[],0.0,[],0.0,[],[],1,{},[],0.0,1,2,0.5,high
CURTIS_H000834_T01_01_WG01,1,2,linear,12600862,4,1,"[('19', 41211960, 37461288), ('19', 37460714, 30393111), ('19', 30388816, 29956162), ('19', 29950187, 28600250)]","[('19', 37461288, '19', 37460714), ('19', 30393111, '19', 30388816), ('19', 29956162, '19', 29950187), ('19', 28600250, '19', 41211960)]",0.0,[],1.0,"[('19', 30393111, '19', 30388816), ('19', 29956162, '19', 29950187), ('19', 28600250, '19', 41211960)]",0.0,[],0.0,[],[],1,"{'19': {'AKT2': {'type': ['oncogene'], 'loc': ('40736224', '40791443')}, 'CCNE1': {'type': ['oncogene'], 'loc': ('30302805', '30315215')}, 'CEBPA': {'type': ['TSG'], 'loc': ('33790840', '33793470')}, 'CEP89': {'type': ['fusion'], 'loc': ('33369902', '33462897')}, 'LSM14A': {'type': ['fusion'], 'loc': ('34663409', '34720420')}}}","['AKT2', 'CCNE1', 'CEBPA', 'CEP89', 'LSM14A']",1.0,0,0,1.875,medium
CURTIS_H001391_T01_01_WG01,1,1,linear,300600,1,1,"[('19', 19155244, 18854643)]","[('19', 18854643, '19', 19155244)]",0.0,[],1.0,"[('19', 18854643, '19', 19155244)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001392_T01_01_WG01,1,1,linear,2638013,3,1,"[('11', 69089699, 66713406), ('11', 66711521, 66628907), ('11', 57959776, 57780667)]","[('11', 66713406, '11', 66711521), ('11', 66628907, '11', 57959776), ('11', 57780667, '11', 69089699)]",0.5,"[('11', 66628907, '11', 57959776)]",0.5,"[('11', 57780667, '11', 69089699)]",0.0,[],0.0,[],[],1,{},[],1.0,0,2,0.875,high
CURTIS_H001394_T01_01_WG01,2,1,linear,3101520,4,1,"[('8', 43091751, 42693047), ('8', 40742470, 39387227), ('8', 39232009, 37885675), ('8', 41075154, 41073911)]","[('8', 42693047, '8', 40742470), ('8', 39387227, '8', 39232009), ('8', 37885675, '8', 41075154), ('8', 41073911, '8', 43091751)]",0.5,"[('8', 42693047, '8', 40742470), ('8', 37885675, '8', 41075154)]",0.5,"[('8', 39387227, '8', 39232009), ('8', 41073911, '8', 43091751)]",0.0,[],1.0,"[('8', 43091751)]",['High_Signal_Region'],0,"{'8': {'FGFR1': {'type': ['oncogene', ' fusion'], 'loc': ('38268656', '38326352')}, 'HOOK3': {'type': ['fusion'], 'loc': ('42752075', '42885682')}, 'NSD3': {'type': ['oncogene', ' fusion'], 'loc': ('38127215', '38239790')}}}","['FGFR1', 'HOOK3', 'NSD3']",1.0,0,1,1.4375,medium
CURTIS_H001394_T01_01_WG01,2,2,linear,10595,1,1,"[('8', 107565236, 107554640)]","[('8', 107554640, '8', 107565236)]",0.0,[],1.0,"[('8', 107554640, '8', 107565236)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001395_T01_01_WG01,2,1,linear,115507,1,1,"[('11', 69089699, 68974191)]","[('11', 68974191, '11', 69089699)]",0.0,[],1.0,"[('11', 68974191, '11', 69089699)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001395_T01_01_WG01,2,2,linear,566136,2,1,"[('11', 69716099, 69401403), ('11', 69400842, 69149400)]","[('11', 69401403, '11', 69400842), ('11', 69149400, '11', 69716099)]",0.0,[],1.0,"[('11', 69149400, '11', 69716099)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H001398_T01_01_WG01,1,1,linear,569722,2,1,"[('11', 69710099, 69401417), ('11', 69400842, 69139800)]","[('11', 69401417, '11', 69400842), ('11', 69139800, '11', 69710099)]",0.0,[],1.0,"[('11', 69139800, '11', 69710099)]",0.0,[],0.0,[],[],1,"{'11': {'CCND1': {'type': ['oncogene', ' fusion'], 'loc': ('69455855', '69469242')}}}",['CCND1'],0.0,0,0,1.5,medium
CURTIS_H001398_T01_01_WG01,1,2,linear,2650657,1,1,"[('11', 79450671, 76800013)]","[('11', 76800013, '11', 79450671)]",0.0,[],1.0,"[('11', 76800013, '11', 79450671)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
CURTIS_H001399_T01_01_WG01,1,1,linear,400537,6,2,"[('17', 37697700, 37821283), ('17', 37824266, 37924454), ('17', 39470796, 39518582), ('17', 39482185, 39470796), ('17', 37924454, 37836600), ('20', 20216586, 20186849)]","[('17', 37821283, '17', 37824266), ('17', 37924454, '17', 39470796), ('17', 39518582, '20', 20216586), ('20', 20186849, '17', 39482185), ('17', 39470796, '17', 37924454), ('17', 37836600, '17', 37697700)]",0.5,"[('17', 37821283, '17', 37824266), ('17', 37924454, '17', 39470796), ('17', 39470796, '17', 37924454)]",0.5,"[('17', 39518582, '20', 20216586), ('20', 20186849, '17', 39482185), ('17', 37836600, '17', 37697700)]",0.0,[],0.0,[],[],0,"{'17': {'ERBB2': {'type': ['oncogene', ' fusion'], 'loc': ('37844167', '37886679')}}}","['ERBB2', 'ERBB2']",0.0,0,2,0.5,high
CURTIS_H001399_T01_01_WG01,1,2,circular,338778,3,2,"[('20', 20047737, 20216586), ('20', 20186870, 20053144), ('17', 39518582, 39482378)]","[('20', 20216586, '17', 39518582), ('17', 39482378, '20', 20186870), ('20', 20053144, '20', 20047737)]",0.3333333333333333,"[('20', 20053144, '20', 20047737)]",0.6666666666666666,"[('20', 20216586, '17', 39518582), ('17', 39482378, '20', 20186870)]",0.0,[],0.0,[],[],0,{},[],0.0,1,0,1.0,medium
CURTIS_H001399_T01_01_WG01,1,3,linear,794070,9,2,"[('17', 36407762, 36468427), ('17', 34972197, 35244681), ('17', 39532603, 39482378), ('17', 39482185, 39470796), ('17', 37924454, 37697700), ('20', 11143805, 11305609), ('20', 25238840, 25244135), ('20', 25451849, 25457281), ('20', 20186870, 20186849)]","[('17', 36468427, '17', 34972197), ('17', 35244681, '20', 11143805), ('20', 11305609, '20', 25238840), ('20', 25244135, '20', 25451849), ('20', 25457281, '17', 39532603), ('17', 39482378, '20', 20186870), ('20', 20186849, '17', 39482185), ('17', 39470796, '17', 37924454), ('17', 37697700, '17', 36407762)]",0.4444444444444444,"[('17', 36468427, '17', 34972197), ('20', 11305609, '20', 25238840), ('20', 25244135, '20', 25451849), ('17', 39470796, '17', 37924454)]",0.5555555555555556,"[('17', 35244681, '20', 11143805), ('20', 25457281, '17', 39532603), ('17', 39482378, '20', 20186870), ('20', 20186849, '17', 39482185), ('17', 37697700, '17', 36407762)]",0.0,[],0.0,[],[],0,"{'17': {'ERBB2': {'type': ['oncogene', ' fusion'], 'loc': ('37844167', '37886679')}}}",['ERBB2'],0.0,0,2,1.0,medium
CURTIS_H001400_T01_01_WG01,2,1,linear,30665,1,1,"[('20', 38096651, 38065985)]","[('20', 38065985, '20', 38096651)]",0.0,[],1.0,"[('20', 38065985, '20', 38096651)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001400_T01_01_WG01,2,2,linear,20665,1,1,"[('20', 36554655, 36533989)]","[('20', 36533989, '20', 36554655)]",0.0,[],1.0,"[('20', 36533989, '20', 36554655)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001400_T01_01_WG01,3,1,linear,30665,1,1,"[('17', 62664908, 62634242)]","[('17', 62634242, '17', 62664908)]",0.0,[],1.0,"[('17', 62634242, '17', 62664908)]",0.5,"[('17', 62634242, '17', 61643780)]",0.0,[],[],0,{},[],0.0,0,0,1.75,medium
CURTIS_H001400_T01_01_WG01,3,2,linear,89320,1,1,"[('17', 62555621, 62466300)]","[('17', 62466300, '17', 62555621)]",0.0,[],1.0,"[('17', 62466300, '17', 62555621)]",0.0,[],0.0,[],[],0,"{'17': {'DDX5': {'type': ['oncogene', ' fusion'], 'loc': ('62495734', '62504317')}}}",['DDX5'],0.0,0,0,1.5,medium
CURTIS_H001400_T01_01_WG01,5,1,linear,730665,1,1,"[('8', 120539362, 119808696)]","[('8', 119808696, '8', 120539362)]",0.0,[],1.0,"[('8', 119808696, '8', 120539362)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001400_T01_01_WG01,5,2,linear,30666,1,1,"[('8', 113545425, 113514758)]","[('8', 113514758, '8', 113545425)]",0.0,[],1.0,"[('8', 113514758, '8', 113545425)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001400_T01_01_WG01,5,3,linear,264554,2,1,"[('8', 126865023, 126601134), ('8', 126595128, 126594461)]","[('8', 126601134, '8', 126595128), ('8', 126594461, '8', 126865023)]",0.0,[],1.0,"[('8', 126601134, '8', 126595128), ('8', 126594461, '8', 126865023)]",0.25,"[('8', 126865023, '8', 117752259)]",0.0,[],[],0,{},[],0.0,0,0,1.625,medium
CURTIS_H001400_T01_01_WG01,5,4,linear,250665,1,1,"[('8', 123449242, 123198576)]","[('8', 123198576, '8', 123449242)]",0.0,[],1.0,"[('8', 123198576, '8', 123449242)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
CURTIS_H001401_T01_01_WG01,1,1,circular,1570923,6,1,"[('17', 37493836, 38397700), ('17', 52846766, 52847301), ('17', 17721884, 17632992), ('17', 37854426, 37493836), ('17', 50673036, 50560402), ('17', 50568628, 50673036)]","[('17', 38397700, '17', 52846766), ('17', 52847301, '17', 17721884), ('17', 17632992, '17', 37854426), ('17', 37493836, '17', 50673036), ('17', 50560402, '17', 50568628), ('17', 50673036, '17', 37493836)]",0.8333333333333334,"[('17', 38397700, '17', 52846766), ('17', 52847301, '17', 17721884), ('17', 17632992, '17', 37854426), ('17', 37493836, '17', 50673036), ('17', 50673036, '17', 37493836)]",0.1666666666666666,"[('17', 50560402, '17', 50568628)]",0.0,[],0.0,[],[],0,"{'17': {'CDK12': {'type': ['TSG'], 'loc': ('37617764', '37721160')}, 'ERBB2': {'type': ['oncogene', ' fusion'], 'loc': ('37844167', '37886679')}, 'IKZF3': {'type': ['oncogene', ' TSG', ' fusion'], 'loc': ('37921198', '38020441')}}}","['CDK12', 'CDK12', 'ERBB2', 'IKZF3']",0.0,1,2,0.5,high
CURTIS_H001401_T01_01_WG01,1,2,circular,1187198,2,1,"[('17', 49766004, 50673036), ('17', 37493836, 37774000)]","[('17', 50673036, '17', 37493836), ('17', 37774000, '17', 49766004)]",0.5,"[('17', 50673036, '17', 37493836)]",0.5,"[('17', 37774000, '17', 49766004)]",0.0,[],0.0,[],[],0,"{'17': {'CDK12': {'type': ['TSG'], 'loc': ('37617764', '37721160')}}}",['CDK12'],0.0,1,2,0.5,high
