Sample,Amplicon,Cycle,Cycle Type,Cycle Size (bp),Cycle Breakpoint Count,Cycle Chromosome Count,Cycle Regions List,Cycle Paired Ends List,Cycle TPR,Cycle TP BEs,Cycle FPR,Cycle FP BEs,Cycle PFNR,Cycle PFN BEs,Cycle MEB,Cycle Mapping Error Breakends,Cycle Unmappable Reasons,Small Deletions Count,Cycle Genes Info,Cycle Genes List,Cycle ESB,Cycle Type Boolean,Cycle Cluster Assignment,Selection Score,Confidence
NCIH1876_LUNG,3,1,linear,4589299,4,1,"[('1', 160439438, 159679867), ('1', 159678917, 158900191), ('1', 158897703, 156559143), ('1', 156556930, 155844484)]","[('1', 159679867, '1', 159678917), ('1', 158900191, '1', 158897703), ('1', 156559143, '1', 156556930), ('1', 155844484, '1', 160439438)]",0.6666666666666666,"[('1', 158900191, '1', 158897703), ('1', 156559143, '1', 156556930)]",0.3333333333333333,"[('1', 155844484, '1', 160439438)]",0.0,[],0.0,[],[],1,"{'1': {'FCRL4': {'type': ['oncogene', ' fusion'], 'loc': ('157573749', '157598080')}, 'LMNA': {'type': ['fusion'], 'loc': ('156082573', '156140089')}, 'NTRK1': {'type': ['oncogene', ' TSG', ' fusion'], 'loc': ('156815640', '156881850')}, 'PRCC': {'type': ['fusion'], 'loc': ('156750610', '156800817')}}}","['FCRL4', 'LMNA', 'NTRK1', 'PRCC']",1.0,0,1,0.875,high
NCIH1930_LUNG,1,1,circular,1767,1,1,"[('4', 55008248, 55010014)]","[('4', 55010014, '4', 55008248)]",1.0,"[('4', 55010014, '4', 55008248)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1930_LUNG,1,2,circular,1711,1,1,"[('4', 54962769, 54964479)]","[('4', 54964479, '4', 54962769)]",1.0,"[('4', 54964479, '4', 54962769)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1930_LUNG,1,3,circular,507,1,1,"[('4', 54870750, 54871256)]","[('4', 54871256, '4', 54870750)]",1.0,"[('4', 54871256, '4', 54870750)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH1930_LUNG,1,4,linear,1701757,2,1,"[('4', 54505200, 55353604), ('4', 55358553, 54505200)]","[('4', 55353604, '4', 55358553), ('4', 54505200, '4', 54505200)]",1.0,"[('4', 55353604, '4', 55358553)]",0.0,[],0.0,[],0.0,[],[],1,"{'4': {'KDR': {'type': ['oncogene'], 'loc': ('55078259', '55125595')}, 'KIT': {'type': ['oncogene'], 'loc': ('54657918', '54740715')}}}","['KDR', 'KDR', 'KIT', 'KIT']",0.0,0,1,0.5,high
NCIH1930_LUNG,1,5,circular,1998,1,1,"[('4', 55004762, 55006759)]","[('4', 55006759, '4', 55004762)]",1.0,"[('4', 55006759, '4', 55004762)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1930_LUNG,1,7,circular,40209,2,1,"[('4', 55353604, 55336613), ('4', 55335335, 55358553)]","[('4', 55336613, '4', 55335335), ('4', 55358553, '4', 55353604)]",1.0,"[('4', 55358553, '4', 55353604)]",0.0,[],0.0,[],0.0,[],[],1,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,2,circular,990618,1,1,"[('1', 39666286, 40656903)]","[('1', 40656903, '1', 39666286)]",1.0,"[('1', 40656903, '1', 39666286)]",0.0,[],0.0,[],0.0,[],[],0,"{'1': {'MYCL': {'type': ['oncogene'], 'loc': ('39895426', '39902256')}}}",['MYCL'],0.0,1,1,0.5,high
NCIH1963_LUNG,1,3,circular,3365,1,1,"[('1', 39757567, 39760931)]","[('1', 39760931, '1', 39757567)]",1.0,"[('1', 39760931, '1', 39757567)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,4,circular,1863,1,1,"[('1', 39786042, 39787904)]","[('1', 39787904, '1', 39786042)]",1.0,"[('1', 39787904, '1', 39786042)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,5,circular,2042,1,1,"[('1', 39754376, 39756417)]","[('1', 39756417, '1', 39754376)]",1.0,"[('1', 39756417, '1', 39754376)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,6,circular,2189,1,1,"[('1', 39778520, 39780708)]","[('1', 39780708, '1', 39778520)]",1.0,"[('1', 39780708, '1', 39778520)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,7,circular,2103,1,1,"[('1', 39689423, 39691525)]","[('1', 39691525, '1', 39689423)]",1.0,"[('1', 39691525, '1', 39689423)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,8,circular,1086,1,1,"[('1', 39667851, 39668936)]","[('1', 39668936, '1', 39667851)]",1.0,"[('1', 39668936, '1', 39667851)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH1963_LUNG,1,9,circular,1446,1,1,"[('1', 40648800, 40650245)]","[('1', 40650245, '1', 40648800)]",1.0,"[('1', 40650245, '1', 40648800)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,10,circular,1656,1,1,"[('1', 40237066, 40238721)]","[('1', 40238721, '1', 40237066)]",1.0,"[('1', 40238721, '1', 40237066)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,11,circular,1335,1,1,"[('1', 40652419, 40653753)]","[('1', 40653753, '1', 40652419)]",1.0,"[('1', 40653753, '1', 40652419)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,12,circular,2810,1,1,"[('1', 39926596, 39929405)]","[('1', 39929405, '1', 39926596)]",1.0,"[('1', 39929405, '1', 39926596)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH1963_LUNG,1,13,circular,458,1,1,"[('1', 40558438, 40558895)]","[('1', 40558895, '1', 40558438)]",1.0,"[('1', 40558895, '1', 40558438)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH1963_LUNG,2,1,linear,94995,1,1,"[('18', 68618854, 68523858)]","[('18', 68523858, '18', 68618854)]",0.0,[],1.0,"[('18', 68523858, '18', 68618854)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2029_LUNG,1,1,circular,751,1,1,"[('1', 41526549, 41527299)]","[('1', 41527299, '1', 41526549)]",1.0,"[('1', 41527299, '1', 41526549)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2029_LUNG,1,2,circular,2554,1,1,"[('1', 36957446, 36959999)]","[('1', 36959999, '1', 36957446)]",1.0,"[('1', 36959999, '1', 36957446)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2029_LUNG,2,1,circular,1288,1,1,"[('14', 35948053, 35949340)]","[('14', 35949340, '14', 35948053)]",1.0,"[('14', 35949340, '14', 35948053)]",0.0,[],0.0,[],1.0,"[('14', 35949340), ('14', 35948053)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,1,1,1.0625,medium
NCIH2029_LUNG,2,2,circular,6506571,5,1,"[('14', 36521254, 35103155), ('14', 24758476, 25131651), ('14', 30969115, 33958707), ('14', 34909192, 33961680), ('14', 22774692, 23552884)]","[('14', 35103155, '14', 24758476), ('14', 25131651, '14', 30969115), ('14', 33958707, '14', 34909192), ('14', 33961680, '14', 22774692), ('14', 23552884, '14', 36521254)]",1.0,"[('14', 35103155, '14', 24758476), ('14', 25131651, '14', 30969115), ('14', 33958707, '14', 34909192), ('14', 33961680, '14', 22774692), ('14', 23552884, '14', 36521254)]",0.0,[],0.0,[],0.0,[],[],0,"{'14': {'ARHGAP5': {'type': ['oncogene'], 'loc': ('32076114', '32159728')}, 'BAZ1A': {'type': ['TSG'], 'loc': ('34752731', '34875647')}, 'NKX2-1': {'type': ['oncogene', ' TSG'], 'loc': ('36516392', '36521149')}}}","['ARHGAP5', 'BAZ1A', 'NKX2-1']",1.0,1,1,0.875,high
NCIH2030_LUNG,3,1,linear,210000,1,1,"[('4', 77981633, 77771632)]","[('4', 77771632, '4', 77981633)]",0.0,[],1.0,"[('4', 77771632, '4', 77981633)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2030_LUNG,4,1,linear,1225034,1,1,"[('17', 37921293, 36696258)]","[('17', 36696258, '17', 37921293)]",0.0,[],1.0,"[('17', 36696258, '17', 37921293)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2030_LUNG,5,1,linear,105005,1,1,"[('15', 17105006, 17000000)]","[('15', 17000000, '15', 17105006)]",0.0,[],1.0,"[('15', 17000000, '15', 17105006)]",0.0,[],1.0,"[('15', 17000000), ('15', 17105006)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,2.0625,low
NCIH2030_LUNG,5,2,linear,28504,1,1,"[('20', 28953734, 28925229)]","[('20', 28925229, '20', 28953734)]",0.0,[],1.0,"[('20', 28925229, '20', 28953734)]",0.0,[],1.0,"[('20', 28953734)]",['High Signal Region'],0,{},[],0.0,0,2,2.0625,low
NCIH2030_LUNG,6,1,linear,200034,1,1,"[('17', 80782543, 80582508)]","[('17', 80582508, '17', 80782543)]",0.0,[],1.0,"[('17', 80582508, '17', 80782543)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2052_PLEURA,1,3,linear,152815,1,1,"[('20', 29863427, 29710611)]","[('20', 29710611, '20', 29863427)]",0.0,[],1.0,"[('20', 29710611, '20', 29863427)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2052_PLEURA,1,4,linear,103496,1,1,"[('15', 17103497, 17000000)]","[('15', 17000000, '15', 17103497)]",0.0,[],1.0,"[('15', 17000000, '15', 17103497)]",0.0,[],1.0,"[('15', 17000000), ('15', 17103497)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,2.0625,low
NCIH2052_PLEURA,1,6,linear,20452,1,1,"[('20', 28944134, 28923681)]","[('20', 28923681, '20', 28944134)]",0.0,[],1.0,"[('20', 28923681, '20', 28944134)]",0.0,[],1.0,"[('20', 28944134)]",['High Signal Region'],0,{},[],0.0,0,2,2.0625,low
NCIH2052_PLEURA,1,7,linear,862,1,1,"[('20', 28944134, 28943271)]","[('20', 28943271, '20', 28944134)]",0.0,[],1.0,"[('20', 28943271, '20', 28944134)]",0.0,[],1.0,"[('20', 28943271), ('20', 28944134)]","['High Signal Region', 'High Signal Region']",0,{},[],1.0,0,2,2.4375,low
NCIH2052_PLEURA,1,10,linear,58443,2,2,"[('20', 28802550, 28764559), ('19', 27340599, 27320145)]","[('20', 28764559, '19', 27340599), ('19', 27320145, '20', 28802550)]",0.5,"[('20', 28764559, '19', 27340599)]",0.5,"[('19', 27320145, '20', 28802550)]",0.0,[],1.0,"[('20', 28764559), ('19', 27340599), ('20', 28802550)]","['High Signal Region', 'High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,1.0625,medium
NCIH2052_PLEURA,1,11,linear,20452,1,1,"[('19', 27315735, 27295282)]","[('19', 27295282, '19', 27315735)]",0.0,[],1.0,"[('19', 27295282, '19', 27315735)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2052_PLEURA,1,12,linear,48260,2,1,"[('20', 29257051, 29256598), ('20', 29253731, 29205922)]","[('20', 29256598, '20', 29253731), ('20', 29205922, '20', 29257051)]",0.5,"[('20', 29256598, '20', 29253731)]",0.5,"[('20', 29205922, '20', 29257051)]",0.0,[],1.0,"[('20', 29256598), ('20', 29253731), ('20', 29205922), ('20', 29257051)]","['High Signal Region', 'High Signal Region', 'High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,1.0625,medium
NCIH2052_PLEURA,1,13,linear,40,1,1,"[('19', 27315735, 27315694)]","[('19', 27315694, '19', 27315735)]",0.0,[],1.0,"[('19', 27315694, '19', 27315735)]",0.0,[],0.0,[],[],0,{},[],1.0,0,0,1.875,medium
NCIH2052_PLEURA,1,15,circular,2124,1,1,"[('20', 28769331, 28771454)]","[('20', 28771454, '20', 28769331)]",1.0,"[('20', 28771454, '20', 28769331)]",0.0,[],0.0,[],1.0,"[('20', 28771454), ('20', 28769331)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,1,1,1.0625,medium
NCIH2052_PLEURA,1,16,linear,3434,1,1,"[('15', 17025994, 17022559)]","[('15', 17022559, '15', 17025994)]",0.0,[],1.0,"[('15', 17022559, '15', 17025994)]",0.0,[],1.0,"[('15', 17022559), ('15', 17025994)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,2.0625,low
NCIH2052_PLEURA,1,17,linear,15490,2,1,"[('20', 30425005, 30418475), ('20', 29119257, 29110295)]","[('20', 30418475, '20', 29119257), ('20', 29110295, '20', 30425005)]",0.5,"[('20', 30418475, '20', 29119257)]",0.5,"[('20', 29110295, '20', 30425005)]",0.0,[],1.0,"[('20', 29119257), ('20', 29110295)]","['High Signal Region', 'High Signal Region']",0,{},[],0.0,0,2,1.0625,medium
NCIH2081_LUNG,1,1,linear,172587,2,1,"[('8', 3974099, 3871961), ('8', 3869951, 3799500)]","[('8', 3871961, '8', 3869951), ('8', 3799500, '8', 3974099)]",0.5,"[('8', 3871961, '8', 3869951)]",0.5,"[('8', 3799500, '8', 3974099)]",0.0,[],0.0,[],[],0,{},[],0.0,0,1,0.5,high
NCIH211_LUNG,2,1,linear,364990,1,1,"[('11', 104312455, 103947464)]","[('11', 103947464, '11', 104312455)]",0.0,[],1.0,"[('11', 103947464, '11', 104312455)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2122_LUNG,1,1,circular,547,1,1,"[('1', 38899172, 38899718)]","[('1', 38899718, '1', 38899172)]",1.0,"[('1', 38899718, '1', 38899172)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,2,linear,111796,8,2,"[('1', 37919399, 37916639), ('1', 31715166, 31717167), ('1', 37174076, 37201671), ('1', 34375643, 34396089), ('1', 34848023, 34877426), ('1', 36939366, 36949987), ('1', 38898822, 38901699), ('8', 127526305, 127510216)]","[('1', 37916639, '1', 31715166), ('1', 31717167, '1', 37174076), ('1', 37201671, '1', 34375643), ('1', 34396089, '1', 34848023), ('1', 34877426, '1', 36939366), ('1', 36949987, '1', 38898822), ('1', 38901699, '8', 127526305), ('8', 127510216, '1', 37919399)]",0.875,"[('1', 37916639, '1', 31715166), ('1', 31717167, '1', 37174076), ('1', 37201671, '1', 34375643), ('1', 34396089, '1', 34848023), ('1', 34877426, '1', 36939366), ('1', 36949987, '1', 38898822), ('1', 38901699, '8', 127526305)]",0.125,"[('8', 127510216, '1', 37919399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,3,circular,1218,1,1,"[('1', 38527424, 38528641)]","[('1', 38528641, '1', 38527424)]",1.0,"[('1', 38528641, '1', 38527424)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2122_LUNG,1,4,linear,66703,1,1,"[('1', 35014904, 34948200)]","[('1', 34948200, '1', 35014904)]",0.0,[],1.0,"[('1', 34948200, '1', 35014904)]",0.0,[],0.0,[],[],0,{},[],0.0,0,0,1.5,medium
NCIH2122_LUNG,1,5,circular,1290,1,1,"[('1', 38540753, 38542042)]","[('1', 38542042, '1', 38540753)]",1.0,"[('1', 38542042, '1', 38540753)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2122_LUNG,1,6,circular,712,1,1,"[('1', 38547469, 38548180)]","[('1', 38548180, '1', 38547469)]",1.0,"[('1', 38548180, '1', 38547469)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,7,circular,1087,1,1,"[('1', 38549893, 38550979)]","[('1', 38550979, '1', 38549893)]",1.0,"[('1', 38550979, '1', 38549893)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,8,linear,157690,13,2,"[('1', 37658699, 37638191), ('1', 31376781, 31382623), ('1', 34137441, 34134370), ('1', 31795045, 31775512), ('1', 121509570, 121483328), ('1', 121483328, 121487362), ('1', 34898790, 34883868), ('1', 31554232, 31570072), ('1', 38419716, 38438830), ('1', 121469797, 121469351), ('1', 36952322, 36953946), ('8', 127191150, 127196006), ('8', 127053708, 127032049)]","[('1', 37638191, '1', 31376781), ('1', 31382623, '1', 34137441), ('1', 34134370, '8', 127191150), ('8', 127196006, '1', 31795045), ('1', 31775512, '1', 121509570), ('1', 121483328, '1', 121483328), ('1', 121487362, '1', 34898790), ('1', 34883868, '1', 31554232), ('1', 31570072, '8', 127053708), ('8', 127032049, '1', 38419716), ('1', 38438830, '1', 121469797), ('1', 121469351, '1', 36952322), ('1', 36953946, '1', 37658699)]",0.9166666666666666,"[('1', 37638191, '1', 31376781), ('1', 31382623, '1', 34137441), ('1', 34134370, '8', 127191150), ('8', 127196006, '1', 31795045), ('1', 31775512, '1', 121509570), ('1', 121487362, '1', 34898790), ('1', 34883868, '1', 31554232), ('1', 31570072, '8', 127053708), ('8', 127032049, '1', 38419716), ('1', 38438830, '1', 121469797), ('1', 121469351, '1', 36952322)]",0.0833333333333333,"[('1', 36953946, '1', 37658699)]",0.0,[],0.0,[],[],1,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,9,circular,461,1,1,"[('8', 128564888, 128565348)]","[('8', 128565348, '8', 128564888)]",1.0,"[('8', 128565348, '8', 128564888)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,10,linear,338573,13,2,"[('1', 35011799, 35001954), ('1', 38551628, 38546797), ('1', 38236617, 38220826), ('1', 35374183, 35376461), ('1', 38879210, 38910802), ('1', 37785380, 37818785), ('8', 127708826, 127741976), ('8', 128640313, 128562050), ('8', 125545948, 125526968), ('8', 127891128, 127873710), ('8', 125563771, 125582884), ('8', 125588890, 125606913), ('8', 128420185, 128364300)]","[('1', 35001954, '8', 127708826), ('8', 127741976, '8', 128640313), ('8', 128562050, '8', 125545948), ('8', 125526968, '1', 38551628), ('1', 38546797, '1', 38236617), ('1', 38220826, '1', 35374183), ('1', 35376461, '1', 38879210), ('1', 38910802, '1', 37785380), ('1', 37818785, '8', 127891128), ('8', 127873710, '8', 125563771), ('8', 125582884, '8', 125588890), ('8', 125606913, '8', 128420185), ('8', 128364300, '1', 35011799)]",0.9230769230769232,"[('1', 35001954, '8', 127708826), ('8', 127741976, '8', 128640313), ('8', 128562050, '8', 125545948), ('8', 125526968, '1', 38551628), ('1', 38546797, '1', 38236617), ('1', 38220826, '1', 35374183), ('1', 35376461, '1', 38879210), ('1', 38910802, '1', 37785380), ('1', 37818785, '8', 127891128), ('8', 127873710, '8', 125563771), ('8', 125582884, '8', 125588890), ('8', 125606913, '8', 128420185)]",0.0769230769230769,"[('8', 128364300, '1', 35011799)]",0.0,[],0.0,[],[],0,"{'8': {'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('127735434', '127741434')}}}",['MYC'],0.0,0,1,0.5,high
NCIH2122_LUNG,1,12,circular,611,1,1,"[('1', 34171028, 34171638)]","[('1', 34171638, '1', 34171028)]",1.0,"[('1', 34171638, '1', 34171028)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,13,linear,91602,6,2,"[('1', 36953946, 36952322), ('1', 121469351, 121469797), ('1', 38438830, 38410320), ('1', 121515891, 121501849), ('8', 128709531, 128742134), ('8', 126924614, 126910235)]","[('1', 36952322, '1', 121469351), ('1', 121469797, '1', 38438830), ('1', 38410320, '8', 128709531), ('8', 128742134, '8', 126924614), ('8', 126910235, '1', 121515891), ('1', 121501849, '1', 36953946)]",0.8333333333333334,"[('1', 36952322, '1', 121469351), ('1', 121469797, '1', 38438830), ('1', 38410320, '8', 128709531), ('8', 128742134, '8', 126924614), ('8', 126910235, '1', 121515891)]",0.1666666666666666,"[('1', 121501849, '1', 36953946)]",0.0,[],0.0,[],[],0,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,14,linear,96796,2,1,"[('8', 127739399, 127713044), ('8', 126823036, 126752593)]","[('8', 127713044, '8', 126823036), ('8', 126752593, '8', 127739399)]",0.5,"[('8', 127713044, '8', 126823036)]",0.5,"[('8', 126752593, '8', 127739399)]",0.0,[],0.0,[],[],0,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,15,linear,335592,12,2,"[('8', 127098899, 127013368), ('8', 127784646, 127783381), ('8', 127851995, 127818658), ('8', 127817048, 127798227), ('8', 128393910, 128397013), ('8', 125694762, 125687920), ('1', 38706918, 38636978), ('1', 121400365, 121411080), ('1', 38564328, 38546797), ('1', 38236617, 38220826), ('1', 35374183, 35376461), ('1', 38879210, 38949652)]","[('8', 127013368, '1', 38706918), ('1', 38636978, '8', 127784646), ('8', 127783381, '8', 127851995), ('8', 127818658, '8', 127817048), ('8', 127798227, '8', 128393910), ('8', 128397013, '1', 121400365), ('1', 121411080, '8', 125694762), ('8', 125687920, '1', 38564328), ('1', 38546797, '1', 38236617), ('1', 38220826, '1', 35374183), ('1', 35376461, '1', 38879210), ('1', 38949652, '8', 127098899)]",0.9090909090909092,"[('8', 127013368, '1', 38706918), ('1', 38636978, '8', 127784646), ('8', 127783381, '8', 127851995), ('8', 127798227, '8', 128393910), ('8', 128397013, '1', 121400365), ('1', 121411080, '8', 125694762), ('8', 125687920, '1', 38564328), ('1', 38546797, '1', 38236617), ('1', 38220826, '1', 35374183), ('1', 35376461, '1', 38879210)]",0.0909090909090909,"[('1', 38949652, '8', 127098899)]",0.0,[],0.0,[],[],1,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,16,circular,720,1,1,"[('1', 38704001, 38704720)]","[('1', 38704720, '1', 38704001)]",1.0,"[('1', 38704720, '1', 38704001)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,17,linear,69151,4,2,"[('1', 34784005, 34728544), ('1', 35004641, 35001954), ('8', 127708826, 127715329), ('8', 127514718, 127510216)]","[('1', 34728544, '1', 35004641), ('1', 35001954, '8', 127708826), ('8', 127715329, '8', 127514718), ('8', 127510216, '1', 34784005)]",0.75,"[('1', 34728544, '1', 35004641), ('1', 35001954, '8', 127708826), ('8', 127715329, '8', 127514718)]",0.25,"[('8', 127510216, '1', 34784005)]",0.0,[],0.0,[],[],0,{},[],0.0,0,1,0.5,high
NCIH2122_LUNG,1,19,linear,78454,4,1,"[('1', 121619570, 121582153), ('1', 37790265, 37781082), ('1', 37899391, 37916401), ('1', 37300946, 37286100)]","[('1', 121582153, '1', 37790265), ('1', 37781082, '1', 37899391), ('1', 37916401, '1', 37300946), ('1', 37286100, '1', 121619570)]",0.75,"[('1', 121582153, '1', 37790265), ('1', 37781082, '1', 37899391), ('1', 37916401, '1', 37300946)]",0.25,"[('1', 37286100, '1', 121619570)]",0.0,[],1.0,"[('1', 121619570)]",['High Signal Region'],0,{},[],0.0,0,2,1.0625,medium
NCIH2122_LUNG,1,21,circular,559,1,1,"[('8', 125536525, 125537083)]","[('8', 125537083, '8', 125536525)]",1.0,"[('8', 125537083, '8', 125536525)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2122_LUNG,1,22,circular,315104,11,2,"[('1', 38276518, 38274390), ('1', 34862406, 34877426), ('1', 36939366, 36949987), ('1', 38898822, 38904689), ('1', 34166336, 34185001), ('8', 125663351, 125694927), ('8', 127928131, 127941993), ('8', 126998441, 126963211), ('8', 128466177, 128640313), ('8', 127741976, 127734352), ('8', 127731654, 127731282)]","[('1', 38274390, '8', 125663351), ('8', 125694927, '1', 34862406), ('1', 34877426, '1', 36939366), ('1', 36949987, '1', 38898822), ('1', 38904689, '1', 34166336), ('1', 34185001, '8', 127928131), ('8', 127941993, '8', 126998441), ('8', 126963211, '8', 128466177), ('8', 128640313, '8', 127741976), ('8', 127734352, '8', 127731654), ('8', 127731282, '1', 38276518)]",1.0,"[('1', 38274390, '8', 125663351), ('8', 125694927, '1', 34862406), ('1', 34877426, '1', 36939366), ('1', 36949987, '1', 38898822), ('1', 38904689, '1', 34166336), ('1', 34185001, '8', 127928131), ('8', 127941993, '8', 126998441), ('8', 126963211, '8', 128466177), ('8', 128640313, '8', 127741976), ('8', 127734352, '8', 127731654), ('8', 127731282, '1', 38276518)]",0.0,[],0.0,[],0.0,[],[],0,"{'8': {'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('127735434', '127741434')}}}",['MYC'],0.0,1,1,0.5,high
NCIH2122_LUNG,1,23,circular,906,1,1,"[('8', 127512499, 127513404)]","[('8', 127513404, '8', 127512499)]",1.0,"[('8', 127513404, '8', 127512499)]",0.0,[],0.0,[],0.0,[],[],0,{},[],1.0,1,1,0.875,high
NCIH2170_LUNG,1,2,circular,2393,1,1,"[('1', 114778327, 114780719)]","[('1', 114780719, '1', 114778327)]",1.0,"[('1', 114780719, '1', 114778327)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2170_LUNG,1,3,circular,373822,2,1,"[('1', 114781939, 114596508), ('1', 114595555, 114783946)]","[('1', 114596508, '1', 114595555), ('1', 114783946, '1', 114781939)]",1.0,"[('1', 114783946, '1', 114781939)]",0.0,[],0.0,[],0.0,[],[],1,"{'1': {'NRAS': {'type': ['oncogene'], 'loc': ('114704469', '114716894')}}}","['NRAS', 'NRAS']",0.0,1,1,0.5,high
NCIH2170_LUNG,1,4,circular,2500,1,1,"[('1', 114674685, 114677184)]","[('1', 114677184, '1', 114674685)]",1.0,"[('1', 114677184, '1', 114674685)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2170_LUNG,1,5,circular,1187,1,1,"[('1', 114211056, 114212242)]","[('1', 114212242, '1', 114211056)]",1.0,"[('1', 114212242, '1', 114211056)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2170_LUNG,2,2,circular,1317035,2,1,"[('8', 127530564, 128452922), ('8', 128459019, 128853694)]","[('8', 128452922, '8', 128459019), ('8', 128853694, '8', 127530564)]",1.0,"[('8', 128452922, '8', 128459019), ('8', 128853694, '8', 127530564)]",0.0,[],0.0,[],0.0,[],[],0,"{'8': {'MYC': {'type': ['oncogene', ' fusion'], 'loc': ('127735434', '127741434')}}}",['MYC'],0.0,1,1,0.5,high
NCIH2170_LUNG,2,3,circular,408569,2,2,"[('8', 127338657, 127639025), ('17', 40259507, 40151306)]","[('8', 127639025, '17', 40259507), ('17', 40151306, '8', 127338657)]",1.0,"[('8', 127639025, '17', 40259507), ('17', 40151306, '8', 127338657)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
NCIH2170_LUNG,2,4,circular,10480,1,1,"[('8', 128030604, 128041083)]","[('8', 128041083, '8', 128030604)]",1.0,"[('8', 128041083, '8', 128030604)]",0.0,[],0.0,[],0.0,[],[],0,{},[],0.0,1,1,0.5,high
